timestamp(ms),GPS.Lat,GPS.Lng,GPS.Alt,GPS.Spd,GPS.VZ,GPS.Yaw,IMU[0].GyrX,IMU[0].GyrY,IMU[0].GyrZ,IMU[0].AccX,IMU[0].AccY,IMU[0].AccZ,IMU[0].GHz,ORGN[0].Lat,ORGN[0].Lng,ORGN[0].Alt,XKF1[0].PN,XKF1[0].PE,XKF1[0].PD,XKF1[0].VN,XKF1[0].VE,XKF1[0].VD,XKF1[0].Roll,XKF1[0].Pitch,XKF1[0].Yaw
110140.145,410998863,290255273,82.3,0.005000000353902578,0.03200000151991844,0,0.001200189464725554,0.0006436684052459896,-0.001399810193106532,-0.014895377680659294,-0.0023855308536440134,-9.747822761535645,8001,,,,-2.064396381378174,1.1044721603393555,-0.19921287894248962,-0.01551396120339632,-0.012012775987386703,-0.007150307297706604,-1.53,0.24,356.44
110240.145,410998863,290255272,82.28,0.006000000052154064,0.04500000178813934,0,0.00015010120114311576,0.0003592597786337137,0.00010871330596273765,-0.007361757103353739,-0.01593584567308426,-9.741600036621094,8001,,,,-2.0700812339782715,1.1017414331436157,-0.19680318236351013,-0.015311631374061108,-0.011668380349874496,-0.006942806299775839,-1.53,0.24,356.44
110340.145,410998863,290255272,82.28,0.006000000052154064,0.04500000178813934,0,0.0005358632770366967,-0.0004534872423391789,-0.00022091589926276356,-0.012603715993463993,-0.02095077559351921,-9.753149032592773,8001,,,,-2.074871778488159,1.0992746353149414,-0.1952553689479828,-0.015179258771240711,-0.011675977148115635,-0.006441586185246706,-1.53,0.24,356.44
110440.145,410998862,290255271,82.27,0.030000001192092896,-0.015000000596046448,0,0.0024465618189424276,0.0009870895883068442,0.0012484670151025057,-0.005359523929655552,0.0002917223027907312,-9.73324966430664,8001,,,,-2.080848217010498,1.0958377122879028,-0.19334813952445984,-0.01525791920721531,-0.011755845509469509,-0.005540493875741959,-1.53,0.24,356.44
110540.145,410998862,290255271,82.27,0.030000001192092896,-0.015000000596046448,0,0.00036161381285637617,-0.0014083492569625378,-0.0005495533114299178,-0.004828869365155697,-0.012982344254851341,-9.74506950378418,8001,,,,-2.085304021835327,1.092991828918457,-0.191879004240036,-0.014354812912642956,-0.012384273111820221,-0.005405486095696688,-1.53,0.24,356.44
110640.145,410998861,290255270,82.26,0.036000002175569534,-0.026000000536441803,0,0.0008894087513908744,0.0014816425973549485,-0.001561436802148819,-0.007284917403012514,-0.00250934693031013,-9.746901512145996,8001,,,,-2.0916597843170166,1.089490294456482,-0.19121405482292175,-0.015267213806509972,-0.012470117770135403,-0.00535449106246233,-1.53,0.24,356.44
110740.145,410998861,290255270,82.26,0.036000002175569534,-0.026000000536441803,0,-0.0013733257073909044,0.0005250047543086112,0.0008788425475358963,-0.012053905986249447,0.006894564721733332,-9.752928733825684,8001,,,,-2.0974013805389404,1.086382508277893,-0.19116494059562683,-0.015807781368494034,-0.012374155223369598,-0.0058724465779960155,-1.54,0.24,356.44
110840.145,410998861,290255269,82.26,0.03500000014901161,0.013000000268220901,0,-0.0001643078721826896,0.0007852581329643726,0.0008063184795901179,-0.01599612459540367,-0.009320680983364582,-9.75013542175293,8001,,,,-2.102327585220337,1.083213448524475,-0.1937088668346405,-0.015440438874065876,-0.011889351531863213,-0.007524534594267607,-1.54,0.24,356.44
110940.145,410998861,290255269,82.26,0.03500000014901161,0.013000000268220901,0,0.0005940347327850759,0.0001257767144124955,-0.0002474149514455348,-0.011698789894580841,0.001538311131298542,-9.738686561584473,8001,,,,-2.10613751411438,1.080573320388794,-0.19679591059684753,-0.014822622761130333,-0.011407418176531792,-0.008116173557937145,-1.54,0.24,356.44
111040.145,410998860,290255268,82.24,0.02500000037252903,0.017000000923871994,0,-0.00027724122628569603,0.0005956212989985943,0.00009812322969082743,0.0033696016762405634,-0.01014755479991436,-9.743024826049805,8001,,,,-2.109663248062134,1.0772582292556763,-0.1982693374156952,-0.012495456263422966,-0.01157060544937849,-0.007596183568239212,-1.54,0.23,356.44
111140.145,410998860,290255268,82.24,0.02500000037252903,0.017000000923871994,0,-0.0008541031274944544,0.0019492629216983914,-0.0005436931387521327,-0.011398891918361187,-0.002519911853596568,-9.7443208694458,8001,,,,-2.111974000930786,1.0746562480926514,-0.19998356699943542,-0.010817371308803558,-0.011552317067980766,-0.008828354999423027,-1.54,0.23,356.44
111240.145,410998860,290255267,82.23,0.013000000268220901,0.010000000707805157,0,0.0007077409536577761,0.0012953931000083685,-0.0010140836238861084,-0.0030676566530019045,-0.009361904114484787,-9.734606742858887,8001,,,,-2.1159608364105225,1.070180058479309,-0.20186743140220642,-0.009535755962133408,-0.01223080325871706,-0.008229406550526619,-1.54,0.23,356.44
111340.145,410998860,290255267,82.23,0.013000000268220901,0.010000000707805157,0,-0.0008888541487976909,0.0006920793675817549,-0.00042811312596313655,-0.012956186197698116,-0.007338901050388813,-9.73322868347168,8001,,,,-2.1190409660339355,1.0663312673568726,-0.20258697867393494,-0.008892596699297428,-0.013016668148338795,-0.008449999615550041,-1.54,0.23,356.43
111440.145,410998859,290255266,82.22,0.04100000113248825,-0.08500000089406967,0,0.00046513197594322264,0.0004445764352567494,0.0008075727382674813,-0.003178428625687957,-0.01090286299586296,-9.743683815002441,8001,,,,-2.122861385345459,1.0625497102737427,-0.20307216048240662,-0.008176577277481556,-0.013248784467577934,-0.00924021564424038,-1.55,0.23,356.43
111540.145,410998859,290255266,82.22,0.04100000113248825,-0.08500000089406967,0,0.0005171771044842899,0.00012594916915986687,0.0002649512607604265,-0.006652805022895336,-0.003314674599096179,-9.743566513061523,8001,,,,-2.126028299331665,1.0593708753585815,-0.20272085070610046,-0.007667255587875843,-0.013653595931828022,-0.009365011937916279,-1.54,0.23,356.44
111640.145,410998859,290255266,82.22,0.013000000268220901,0.026000000536441803,0,0.0009211973519995809,0.00042894415673799813,0.00019804330077022314,-0.007453107740730047,-0.004658760968595743,-9.745749473571777,8001,,,,-2.129464864730835,1.0568797588348389,-0.20436272025108337,-0.006524052005261183,-0.012542800046503544,-0.010934199206531048,-1.54,0.23,356.44
111740.145,410998859,290255266,82.22,0.013000000268220901,0.026000000536441803,0,0.0001880137133412063,0.0015853986842557788,-0.0006580683402717113,-0.003022023942321539,-0.0011531427735462785,-9.727127075195312,8001,,,,-2.132066011428833,1.0550291538238525,-0.2068171203136444,-0.004936963319778442,-0.01205164473503828,-0.01158417109400034,-1.54,0.23,356.44
111840.145,410998858,290255265,82.2,0.03400000184774399,0.04800000041723251,0,0.0004969386500306427,0.0009864669991657138,0.00028404677868820727,-0.013822014443576336,-0.02039777860045433,-9.731941223144531,8001,,,,-2.136042594909668,1.051668405532837,-0.20786580443382263,-0.004169055726379156,-0.012082064524292946,-0.01180845033377409,-1.54,0.23,356.44
111940.145,410998858,290255265,82.2,0.03400000184774399,0.04800000041723251,0,0.0005035721114836633,-0.00037119531771168113,-0.00042483219294808805,-0.01508990116417408,-0.005842901300638914,-9.719120025634766,8001,,,,-2.138899326324463,1.0488284826278687,-0.20895978808403015,-0.004024911671876907,-0.012345222756266594,-0.012438436038792133,-1.54,0.23,356.44
112040.145,410998858,290255265,82.19,0.0430000014603138,-0.00800000037997961,0,0.0017771066632121801,0.000085632927948609,0.0011639920994639397,-0.015375079587101936,-0.004760477691888809,-9.739253044128418,8001,,,,-2.1417527198791504,1.045425534248352,-0.21240970492362976,-0.0030374862253665924,-0.01246991753578186,-0.013710827566683292,-1.54,0.22,356.43
112140.145,410998858,290255265,82.19,0.0430000014603138,-0.00800000037997961,0,-0.00022548889683093876,-0.0008491961052641273,-0.0016339208232238889,-0.004526995122432709,-0.012596001848578453,-9.748575210571289,8001,,,,-2.143791675567627,1.042435884475708,-0.21651455760002136,-0.0015299018705263734,-0.012751145288348198,-0.015193736180663109,-1.54,0.22,356.43
112240.145,410998858,290255264,82.19,0.021000001579523087,-0.04400000348687172,0,0.00030533125391229987,0.0014472079928964376,-0.0015424517914652824,-0.0054269516840577126,-0.0016081967623904347,-9.742077827453613,8001,,,,-2.14583420753479,1.0399552583694458,-0.22001716494560242,0.0005167601048015058,-0.01228854339569807,-0.015773454681038857,-1.54,0.22,356.43
112340.145,410998858,290255264,82.19,0.021000001579523087,-0.04400000348687172,0,-0.000024856266463757493,0.0004001364577561617,-0.0004968857392668724,-0.012674834579229355,-0.01129351556301117,-9.733180046081543,8001,,,,-2.147129535675049,1.0380165576934814,-0.2230834662914276,0.0023345816880464554,-0.011963282711803913,-0.016155103221535683,-1.54,0.22,356.43
112440.145,410998857,290255263,82.19,0.012000000104308128,0.04100000113248825,0,-0.0005825742264278233,-0.00035113474586978555,0.0003204895765520632,-0.004408464301377535,-0.002608814276754856,-9.73726749420166,8000,,,,-2.1493947505950928,1.0349137783050537,-0.22654804587364197,0.0037788066547363997,-0.01182425208389759,-0.017200443893671036,-1.53,0.22,356.43
112540.145,410998857,290255263,82.19,0.012000000104308128,0.04100000113248825,0,0.000052536604925990105,-0.0006315468926914036,0.00048626988427713513,-0.0040556625463068485,-0.008599932305514812,-9.717816352844238,8000,,,,-2.15067982673645,1.032338261604309,-0.23127886652946472,0.005242116749286652,-0.011807810515165329,-0.01760226860642433,-1.53,0.22,356.43
112640.145,410998857,290255263,82.18,0.03200000151991844,0.021000001579523087,0,0.002194993896409869,0.0016496996395289898,0.00012931953824590892,-0.00650795130059123,-0.00806489773094654,-9.71843433380127,8000,,,,-2.1548690795898438,1.0288466215133667,-0.23220691084861755,0.0050755636766552925,-0.011431046761572361,-0.0164655614644289,-1.53,0.22,356.43
112740.145,410998857,290255263,82.18,0.03200000151991844,0.021000001579523087,0,0.00039135885890573263,-0.0006767663871869445,-0.00033376424107700586,-0.002521377755329013,-0.0098480936139822,-9.731528282165527,8000,,,,-2.1576285362243652,1.0261366367340088,-0.23424085974693298,0.0054155136458575726,-0.011459442786872387,-0.01558975875377655,-1.53,0.22,356.43
112840.145,410998856,290255262,82.16,0.02500000037252903,0.02200000174343586,0,0.001653117942623794,0.0007320703589357436,-0.0005976283573545516,-0.012184214778244495,-0.017813196405768394,-9.733522415161133,8000,,,,-2.1629831790924072,1.0238840579986572,-0.23581501841545105,0.004772770218551159,-0.010570122860372066,-0.015950486063957214,-1.53,0.22,356.43
112940.145,410998856,290255262,82.16,0.02500000037252903,0.02200000174343586,0,0.0005965298041701317,-0.00024378515081480145,0.00019961594080086797,-0.013350888155400753,0.0034071689005941153,-9.733622550964355,8000,,,,-2.1666600704193115,1.0222325325012207,-0.23789986968040466,0.004187760874629021,-0.009525200352072716,-0.01640995964407921,-1.53,0.22,356.43
113040.145,410998855,290255261,82.14,0.013000000268220901,0.012000000104308128,0,0.002564653055742383,0.0004989022854715586,0.000538106425665319,0.005324252415448427,-0.023920265957713127,-9.746801376342773,8000,,,,-2.170966625213623,1.0188897848129272,-0.23922476172447205,0.004646731074899435,-0.010012457147240639,-0.016594842076301575,-1.53,0.23,356.44
113140.145,410998855,290255261,82.14,0.013000000268220901,0.012000000104308128,0,-0.00036478444235399365,-0.00021514276158995926,0.00046306196600198746,-0.0008178899297490716,-0.004406105261296034,-9.754895210266113,8000,,,,-2.1734113693237305,1.016361117362976,-0.24017271399497986,0.005943371448665857,-0.009807122871279716,-0.017082160338759422,-1.53,0.22,356.44
113240.145,410998855,290255261,82.13,0.00800000037997961,0.03400000184774399,0,-0.0007798340520821512,0.0008541287388652563,-0.0005779835046269,-0.011357997544109821,-0.007519957143813372,-9.751419067382812,8000,,,,-2.177988290786743,1.0134130716323853,-0.24029311537742615,0.0047630066983401775,-0.009549668990075588,-0.017128847539424896,-1.53,0.23,356.44
113340.145,410998855,290255261,82.13,0.00800000037997961,0.03400000184774399,0,0.0006190017447806895,-0.0011583463056012988,0.00030321028316393495,-0.016811296343803406,0.000235310013522394,-9.745847702026367,8000,,,,-2.181072473526001,1.0111253261566162,-0.24128875136375427,0.004863197915256023,-0.00964383315294981,-0.01863037422299385,-1.53,0.23,356.44
113440.145,410998854,290255260,82.12,0.005000000353902578,0.023000001907348633,0,-0.00009699171641841531,0.0015849648043513298,0.00040366084431298077,-0.011345304548740387,-0.007085240446031094,-9.752504348754883,8000,,,,-2.185471534729004,1.008069634437561,-0.24128279089927673,0.004301732871681452,-0.009499074891209602,-0.01826396957039833,-1.53,0.23,356.44
113540.145,410998854,290255260,82.12,0.005000000353902578,0.023000001907348633,0,-0.0002742221695370972,0.0004508426645770669,0.000849888485390693,0.0002655773132573813,-0.0008920017862692475,-9.752494812011719,8000,,,,-2.1883938312530518,1.0056813955307007,-0.2412632405757904,0.004318735562264919,-0.009659792296588421,-0.018256084993481636,-1.53,0.23,356.44
113640.145,410998854,290255259,82.09,0.01600000075995922,-0.024000000208616257,0,0.0014824456302449107,0.001598880859091878,0.0002043019194388762,-0.01850954070687294,-0.019000153988599777,-9.750432014465332,8000,,,,-2.192925214767456,1.002238392829895,-0.23957392573356628,0.0034306063316762447,-0.009665888734161854,-0.017583923414349556,-1.53,0.24,356.44
113740.145,410998854,290255259,82.09,0.01600000075995922,-0.024000000208616257,0,0.0009061811142601073,0.0005236427532508969,0.000991228618659079,0.003383972914889455,-0.015061548911035061,-9.735426902770996,8000,,,,-2.195955276489258,0.9995604157447815,-0.23860999941825867,0.003443318884819746,-0.009960995055735111,-0.016749968752264977,-1.53,0.23,356.44
113840.145,410998854,290255258,82.09,0.030000001192092896,0.024000000208616257,0,0.0007000499754212797,-0.0006369441980496049,0.00012595695443451405,-0.01002705842256546,-0.010576486587524414,-9.73988151550293,8000,,,,-2.201083183288574,0.9963733553886414,-0.23917612433433533,0.0025074398145079613,-0.010280014015734196,-0.016649510711431503,-1.53,0.24,356.44
113940.145,410998854,290255258,82.09,0.030000001192092896,0.024000000208616257,0,-0.00007379379530902952,-0.0011301574995741248,0.0002558934211265296,-0.0006509223021566868,-0.012719198130071163,-9.73443603515625,8000,,,,-2.2046687602996826,0.9938946962356567,-0.239883154630661,0.0016487245447933674,-0.010654802434146404,-0.015826571732759476,-1.53,0.24,356.44
114040.145,410998853,290255257,82.08,0.004000000189989805,-0.005000000353902578,0,-0.00029470285517163575,-0.0010422986233606935,0.00038519417284987867,-0.012383969500660896,0.002097793621942401,-9.74722671508789,8000,,,,-2.207960367202759,0.9902397394180298,-0.23994585871696472,0.0013234965736046433,-0.010540499351918697,-0.015500722452998161,-1.53,0.24,356.43
114140.145,410998853,290255257,82.08,0.004000000189989805,-0.005000000353902578,0,-0.00004473340231925249,-0.0002450247120577842,-0.0012388090835884213,-0.013788738287985325,-0.004755280911922455,-9.744070053100586,8000,,,,-2.2101943492889404,0.9871809482574463,-0.24107465147972107,0.0013869783142581582,-0.011199796572327614,-0.0157321710139513,-1.53,0.24,356.43
114240.145,410998853,290255256,82.07,0.009000000543892384,-0.012000000104308128,0,-0.00017791573191061616,-0.00036237467429600656,-0.000621887797024101,-0.011348122730851173,-0.010135602205991745,-9.733839988708496,8000,,,,-2.213958978652954,0.9831207394599915,-0.24351951479911804,0.0009298730292357504,-0.011305944062769413,-0.016162484884262085,-1.53,0.24,356.43
114340.145,410998853,290255256,82.07,0.009000000543892384,-0.012000000104308128,0,0.000875404744874686,-0.0010880629997700453,-0.00033385719871148467,-0.015350595116615295,-0.005531345494091511,-9.735115051269531,8000,,,,-2.216805934906006,0.9797855615615845,-0.24650904536247253,0.00030742751550860703,-0.011118203401565552,-0.016888152807950974,-1.53,0.24,356.43
114440.145,410998852,290255255,82.06,0.039000000804662704,0.05000000074505806,0,0.0008761400240473449,0.0010954667814075947,-0.0004846158844884485,-0.006199034396559,-0.009067036211490631,-9.760321617126465,8000,,,,-2.2205867767333984,0.9754510521888733,-0.25085100531578064,0.00023966588196344674,-0.011562319472432137,-0.018450213596224785,-1.52,0.25,356.43
114540.145,410998852,290255255,82.06,0.039000000804662704,0.05000000074505806,0,0.0010035355808213353,0.0007910383283160627,0.000897254969459027,-0.009505409747362137,-0.013508200645446777,-9.748204231262207,8000,,,,-2.223337411880493,0.9718651175498962,-0.25650808215141296,0.000052248647989472374,-0.01181198749691248,-0.019449850544333458,-1.53,0.25,356.43
114640.145,410998851,290255254,82.04,0.03400000184774399,0.01600000075995922,0,-0.0002622163447085768,-0.0009617548785172403,0.0004660249687731266,-0.013911175541579723,-0.004719804041087627,-9.737899780273438,8000,,,,-2.2286293506622314,0.9665130376815796,-0.25935038924217224,-0.0017774112056940794,-0.01287258230149746,-0.01957547292113304,-1.53,0.25,356.42
114740.145,410998851,290255254,82.04,0.03400000184774399,0.01600000075995922,0,-1.7177781330701691e-7,0.00019458022143226117,-0.000522193091455847,-0.007440763991326094,0.0021227975375950336,-9.751458168029785,8000,,,,-2.232954740524292,0.9619651436805725,-0.263109415769577,-0.0033483211882412434,-0.013676084578037262,-0.020361730828881264,-1.53,0.25,356.42
114840.145,410998850,290255254,82.03,0.04100000113248825,-0.007000000216066837,0,-0.000025007615477079526,0.00037867206265218556,0.0018386986339464784,-0.013846675865352154,-0.008961687795817852,-9.737881660461426,8000,,,,-2.2396979331970215,0.9578984379768372,-0.2661113440990448,-0.00543118454515934,-0.01383216679096222,-0.02006026916205883,-1.53,0.26,356.42
114940.145,410998850,290255254,82.03,0.04100000113248825,-0.007000000216066837,0,0.0011146091856062412,0.0009193416335619986,-0.0007166851428337395,-0.013857400976121426,-0.014916464686393738,-9.744512557983398,8000,,,,-2.2443997859954834,0.9549919366836548,-0.26850053668022156,-0.006817502435296774,-0.013735678046941757,-0.020137853920459747,-1.53,0.26,356.43
115040.145,410998849,290255254,82.02,0.015000000596046448,0.01900000125169754,0,-0.0007312326924875379,-0.0010993763571605086,0.0006638178019784391,-0.017717009410262108,-0.011997999623417854,-9.751265525817871,8000,,,,-2.2508761882781982,0.953016996383667,-0.26944443583488464,-0.00949107762426138,-0.012733791954815388,-0.020761331543326378,-1.53,0.26,356.43
115140.145,410998849,290255254,82.02,0.015000000596046448,0.01900000125169754,0,0.0004218682588543743,0.001049389480613172,-0.00022254949726630002,-0.008082098327577114,-0.012593666091561317,-9.738870620727539,8000,,,,-2.25581431388855,0.9515112638473511,-0.27044305205345154,-0.01065037865191698,-0.012044040486216545,-0.019946321845054626,-1.52,0.26,356.43
115240.145,410998849,290255253,82,0.02200000174343586,0.02500000037252903,0,-0.000043765336158685386,-0.00002840493652911391,0.00010822265176102519,-0.013641443103551865,-0.014739127829670906,-9.748392105102539,8000,,,,-2.2617170810699463,0.9481062293052673,-0.2712014615535736,-0.012233752757310867,-0.0112572330981493,-0.01920902729034424,-1.52,0.27,356.44
115340.145,410998849,290255253,82,0.02200000174343586,0.02500000037252903,0,0.00010501194628886878,0.0016607468714937568,0.000685845734551549,-0.022497057914733887,0.0032744882628321648,-9.732318878173828,8000,,,,-2.266239643096924,0.9455596208572388,-0.2727695405483246,-0.013574477285146713,-0.010755284689366817,-0.018688807263970375,-1.53,0.27,356.45
115440.145,410998848,290255252,81.98,0.009000000543892384,0.023000001907348633,0,0.0007909726700745523,0.0009830859489738941,0.0013077909825369716,-0.00641328189522028,-0.0073757898062467575,-9.745244026184082,8000,,,,-2.272416591644287,0.9418685436248779,-0.27195605635643005,-0.014736703597009182,-0.010958623141050339,-0.018351582810282707,-1.53,0.27,356.45
115540.145,410998848,290255252,81.98,0.009000000543892384,0.023000001907348633,0,0.0010001080809161067,0.0012245122343301773,0.00012191602581879124,-0.014407685957849026,-0.0031285227742046118,-9.747300148010254,8000,,,,-2.27720046043396,0.9389799237251282,-0.2726677358150482,-0.016109861433506012,-0.011379987932741642,-0.018585629761219025,-1.53,0.27,356.45
115640.145,410998847,290255250,81.97,0.039000000804662704,0.03500000014901161,0,-0.0009065417689271271,0.0008597500273026526,-0.0018423288129270077,-0.005064343102276325,-0.003172159194946289,-9.745637893676758,8000,,,,-2.2820634841918945,0.9351083636283875,-0.2733573615550995,-0.015938766300678253,-0.011665575206279755,-0.018461598083376884,-1.53,0.27,356.45
115740.145,410998847,290255250,81.97,0.039000000804662704,0.03500000014901161,0,0.000144924531923607,-0.00037043666816316545,0.0010678074322640896,-0.012410189025104046,-0.008293166756629944,-9.751327514648438,8000,,,,-2.2857449054718018,0.9320747256278992,-0.27400490641593933,-0.015715019777417183,-0.012046092189848423,-0.01889790967106819,-1.53,0.27,356.44
115840.145,410998847,290255249,81.95,0.010000000707805157,-0.0010000000474974513,0,0.0010555493645370007,0.00020516167569439858,-0.0012051305966451764,-0.008554982952773571,-0.012149003334343433,-9.72881031036377,8000,,,,-2.291018486022949,0.9260446429252625,-0.27338382601737976,-0.016358109191060066,-0.013660630211234093,-0.01757911406457424,-1.53,0.27,356.44
115940.145,410998847,290255249,81.95,0.010000000707805157,-0.0010000000474974513,0,0.00011072141933254898,-0.0009261309751309454,0.0006376205128617585,-0.019427623599767685,-0.00007628933235537261,-9.75029468536377,8000,,,,-2.294968843460083,0.9213919043540955,-0.27332934737205505,-0.016884496435523033,-0.014618472196161747,-0.0172027088701725,-1.53,0.27,356.44
116040.145,410998847,290255249,81.95,0.04800000041723251,-0.003000000026077032,0,0.0005726523231714964,-0.0019368152134120464,-0.0007652801577933133,-0.002866053720936179,-0.013109271414577961,-9.744406700134277,8000,,,,-2.29915189743042,0.9165644645690918,-0.2732815444469452,-0.01656980812549591,-0.01544212270528078,-0.01651724800467491,-1.53,0.27,356.44
116140.145,410998847,290255249,81.95,0.04800000041723251,-0.003000000026077032,0,0.0012385250302031636,0.0005013091140426695,-0.0006383819272741675,-0.004657872952520847,-0.015210711397230625,-9.75889778137207,8000,,,,-2.302337646484375,0.9127224087715149,-0.2726442515850067,-0.01624477468430996,-0.016182228922843933,-0.016294974833726883,-1.53,0.27,356.44
116240.145,410998846,290255248,81.92,0.03700000047683716,0.04400000348687172,0,-0.0005041796248406172,0.000001955966808964149,0.0011884361738339067,-0.0031317928805947304,-0.015989160165190697,-9.723905563354492,8000,,,,-2.304210901260376,0.9096649289131165,-0.2707594335079193,-0.01436739694327116,-0.01554447878152132,-0.015609756112098694,-1.53,0.26,356.44
116340.145,410998846,290255248,81.92,0.03700000047683716,0.04400000348687172,0,-0.000037196296034380794,-0.000951331399846822,0.000013869074791728053,-0.009510121308267117,0.006794875022023916,-9.737125396728516,8000,,,,-2.3054909706115723,0.9073260426521301,-0.27031585574150085,-0.013292845338582993,-0.014706427231431007,-0.015225822106003761,-1.53,0.26,356.44
116440.145,410998846,290255247,81.91,0.013000000268220901,0.06800000369548798,0,-0.0003884359321091324,0.00047583109699189663,0.0006335304351523519,-0.001769358292222023,0.009587634354829788,-9.74211597442627,8001,,,,-2.3092052936553955,0.9024902582168579,-0.2685564458370209,-0.01282651349902153,-0.01521299872547388,-0.014356388710439205,-1.53,0.26,356.44
116540.145,410998846,290255247,81.91,0.013000000268220901,0.06800000369548798,0,-0.0008134111412800848,0.0008301516063511372,-0.0008565479074604809,-0.003358065616339445,-0.0007146709249354899,-9.74958610534668,8001,,,,-2.312012195587158,0.8986346125602722,-0.26766905188560486,-0.012813336215913296,-0.015651147812604904,-0.014553860761225224,-1.54,0.27,356.44
116640.145,410998845,290255246,81.89,0.021000001579523087,-0.012000000104308128,0,0.0021593826822936535,0.0002494686923455447,0.00014131490024738014,-0.010982259176671505,-0.004506703000515699,-9.752802848815918,8001,,,,-2.3160247802734375,0.8941852450370789,-0.2652643620967865,-0.01288999430835247,-0.01628340780735016,-0.013567989692091942,-1.54,0.27,356.43
