timestamp(ms),GPS[0].Lat,GPS[0].Lng,GPS[0].Alt,GPS[0].Spd,GPS[0].VZ,GPS[0].Yaw,IMU[0].GyrX,IMU[0].GyrY,IMU[0].GyrZ,IMU[0].AccX,IMU[0].AccY,IMU[0].AccZ,ORGN[0].Lat,ORGN[0].Lng,ORGN[0].Alt,XKF1[0].PN,XKF1[0].PE,XKF1[0].PD,XKF1[0].VN,XKF1[0].VE,XKF1[0].VD,XKF1[0].Roll,XKF1[0].Pitch,XKF1[0].Yaw,XKF1[0].GX,XKF1[0].GY,XKF1[0].GZ
551109.967,411007511,290243678,93.75,1.759000063,1.451000094,0,-0.064291432,0.050695393,0.023129536,0.89486146,-0.642104268,-9.127741814,NaN,NaN,NaN,8.679755211,-6.110395432,-20.33078003,-0.585348368,1.735378504,1.525201559,5.27,4.53,4.31,0,0.01,0
551209.967,411007511,290243678,93.75,1.759000063,1.451000094,0,-0.199824199,-0.03339823,0.002637601,0.651167989,-0.785809159,-9.33887291,NaN,NaN,NaN,8.618388176,-5.930075645,-20.19442749,-0.585880935,1.780744076,1.528467536,4.4,4.07,4.46,0,0.01,0
551309.967,411007500,290243719,93.46,1.791000128,1.498000026,0,-0.13108182,-0.057961829,0.016926475,0.760811388,-0.265174299,-9.368214607,NaN,NaN,NaN,8.55930233,-5.747940063,-20.05956841,-0.560815394,1.813715458,1.526229978,3.74,3.32,4.52,0,0.01,0
551409.967,411007500,290243719,93.46,1.791000128,1.498000026,0,-0.107786201,0.008296895,-0.003826206,0.637462974,-0.505583763,-9.693011284,NaN,NaN,NaN,8.501276016,-5.560039997,-19.91572952,-0.548152328,1.823393703,1.534572959,3.04,3.34,4.56,0,0.01,0
551509.967,411007490,290243763,93.1,2.071000099,1.526000023,0,-0.083334044,0.007555769,0.04873978,0.763732612,-0.965541184,-9.458657265,NaN,NaN,NaN,8.446200371,-5.373505592,-19.77677536,-0.526192546,1.85174191,1.557175636,2.65,3.72,4.67,0,0.01,0
551609.967,411007490,290243763,93.1,2.071000099,1.526000023,0,-0.111614913,0.100125879,0.018701607,0.550439477,-0.929524422,-9.325677872,NaN,NaN,NaN,8.446200371,-5.373505592,-19.77677536,-0.526192546,1.85174191,1.557175636,2.65,3.72,4.67,0,0.01,0
551709.967,411007478,290243809,92.8,2.014000177,1.615000129,0,0.021804729,0.086296976,0.024904273,0.608746886,-0.326763242,-9.812362671,NaN,NaN,NaN,8.387554169,-5.181132793,-19.6389904,-0.53464812,1.862679124,1.54508245,2.44,4.26,4.82,0,0.01,0
551809.967,411007478,290243809,92.8,2.014000177,1.615000129,0,-0.133868486,-0.014517683,-0.014271818,0.704929948,-0.57011342,-9.488981247,NaN,NaN,NaN,8.325872421,-4.98454237,-19.50048447,-0.543805659,1.870225191,1.534740567,2,4.61,4.88,0,0.01,0
551909.967,411007467,290243853,92.5,1.853000045,1.486000061,0,-0.124679774,0.052325495,0.027354801,0.743055344,-0.697513461,-9.427177429,NaN,NaN,NaN,8.260885239,-4.78188467,-19.35655403,-0.545338452,1.853455186,1.562052011,1.26,4.71,4.9,0,0.01,0
552009.967,411007467,290243853,92.5,1.853000045,1.486000061,0,0.065049998,0.116415843,0.036850158,0.541945457,-0.320489079,-9.357758522,NaN,NaN,NaN,8.198656082,-4.588088989,-19.21571159,-0.559523702,1.857210994,1.565680265,1.34,5.23,4.96,0,0.01,0
552109.967,411007456,290243894,92.17,1.793000102,1.612000108,0,-0.028982442,-0.076009735,0.047039058,0.643093526,-0.71174407,-9.619862556,NaN,NaN,NaN,8.1300354,-4.395610809,-19.07278824,-0.600162506,1.829191804,1.53824532,1.13,5.16,5.26,0,0.01,0
552209.967,411007456,290243894,92.17,1.793000102,1.612000108,0,-0.497080147,-0.231704205,0.053649772,0.534060895,-0.610868454,-9.877763748,NaN,NaN,NaN,8.060653687,-4.20852232,-18.92747879,-0.614323378,1.809177637,1.553192496,-1.14,4.09,5.72,0,0.01,0
